sim_time; tb3_0?world_linear_velocity/x; tb3_0?world_linear_velocity/y;; tb3_1?world_linear_velocity/x; tb3_1?world_linear_velocity/y
127,952;-0,00075285;-0,00129752;1,50E-03;0,0197108;-0,0341321
127,953;-0,000742377;-0,00134698;1,54E-03;0,0196174;-0,0341776
127,954;-0,000756694;-0,00142176;1,61E-03;0,0195238;-0,0342227
127,955;-0,00075267;-0,00147085;1,65E-03;0,01943;-0,0342674
127,956;-0,000748355;-0,00150264;1,68E-03;0,0193361;-0,0343117
127,957;-0,000749964;-0,00152413;1,70E-03;0,019242;-0,0343557
127,958;-0,000758461;-0,00154232;1,72E-03;0,0191478;-0,0343992
127,959;-0,000779621;-0,0015629;1,75E-03;0,0190533;-0,0344424
127,96;-0,000804871;-0,00158725;1,78E-03;0,0189588;-0,0344853
127,961;-0,00095576;-0,00150228;1,78E-03;0,018864;-0,0345278
127,962;-0,00108878;-0,00160085;1,94E-03;0,018769;-0,03457
127,963;-0,00144827;-0,00166657;2,21E-03;0,0186738;-0,0346119
127,964;-0,00123957;-0,00181742;2,20E-03;0,0185784;-0,0346535
127,965;-0,00146643;-0,00183023;2,35E-03;0,0184827;-0,0346947
127,966;-0,00178284;-0,00177668;2,52E-03;0,0183869;-0,0347356
127,967;-0,00140842;-0,00191893;2,38E-03;0,0182909;-0,0347761
127,968;-0,00159122;-0,00190346;2,48E-03;0,0181948;-0,0348161
127,969;-0,00188924;-0,001836;2,63E-03;0,0180981;-0,0348559
127,97;-0,00143867;-0,00200712;2,47E-03;0,0180008;-0,0348956
127,971;-0,00165226;-0,00195128;2,56E-03;0,0179031;-0,034935
127,972;-0,00196578;-0,00187093;2,71E-03;0,0178047;-0,0349738
127,973;-0,00152444;-0,00207427;2,57E-03;0,0177058;-0,0350121
127,974;-0,00174853;-0,00201598;2,67E-03;0,0176065;-0,0350498
127,975;-0,00214456;-0,00195992;2,91E-03;0,0175075;-0,0350866
127,976;-0,00183879;-0,00216409;2,84E-03;0,0174146;-0,0351175
127,977;-0,00218221;-0,00212488;3,05E-03;0,0173226;-0,0351477
127,978;-0,00227513;-0,00218632;3,16E-03;0,0172299;-0,0351792
127,979;-0,00270419;-0,00219073;3,48E-03;0,0171459;-0,0352027
127,98;-0,00252463;-0,00241143;3,49E-03;0,0170602;-0,0352284
127,981;-0,00288577;-0,00243489;3,78E-03;0,0169717;-0,0352581
127,982;-0,00291117;-0,00256789;3,88E-03;0,0168903;-0,0352811
127,983;-0,00331636;-0,00260037;4,21E-03;0,0168047;-0,0353079
127,984;-0,00314137;-0,0028218;4,22E-03;0,0167141;-0,0353401
127,985;-0,00349488;-0,002863;4,52E-03;0,0166345;-0,0353599
127,986;-0,0034414;-0,00303108;4,59E-03;0,0165492;-0,0353842
127,987;-0,00377535;-0,00314434;4,91E-03;0,0164583;-0,0354148
127,988;-0,00359622;-0,00339894;4,95E-03;0,0163694;-0,0354422
127,989;-0,00394992;-0,00347723;5,26E-03;0,016274;-0,0354747
127,99;-0,00391198;-0,00367473;5,37E-03;0,0161802;-0,035504
127,991;-0,00432829;-0,00375224;5,73E-03;0,016081;-0,0355375
127,992;-0,00426207;-0,00397575;5,83E-03;0,0159923;-0,0355661
127,993;-0,00461995;-0,00413777;6,20E-03;0,0158894;-0,0356003
127,994;-0,00459237;-0,00438284;6,35E-03;0,0157936;-0,035632
127,995;-0,00483237;-0,00449981;6,60E-03;0,0156928;-0,0356661
127,996;-0,00425597;-0,00442333;6,14E-03;0,0155975;-0,0356982
127,997;-0,00447923;-0,00431764;6,22E-03;0,0154956;-0,0357327
127,998;-0,00479252;-0,00440915;6,51E-03;0,0153993;-0,0357644
127,999;-0,0041292;-0,0045313;6,13E-03;0,0152964;-0,0357979
128;-0,00438682;-0,00455601;6,32E-03;0,0151991;-0,0358281
128,001;-0,00387069;-0,00469952;6,09E-03;0,0150959;-0,0358595
128,002;-0,00425195;-0,00452905;6,21E-03;0,0149976;-0,0358876
128,003;-0,00359596;-0,00463348;5,87E-03;0,014895;-0,0359162
128,004;-0,00398897;-0,00442274;5,96E-03;0,014796;-0,0359422
128,005;-0,00334271;-0,00436912;5,50E-03;0,0146944;-0,0359679
128,006;-0,00372658;-0,00414384;5,57E-03;0,0145951;-0,0359915
128,007;-0,00368195;-0,00413413;5,54E-03;0,0144944;-0,0360143
128,008;-0,00391858;-0,00404383;5,63E-03;0,0143947;-0,0360354
128,009;-0,00413874;-0,00400473;5,76E-03;0,0142943;-0,0360554
128,01;-0,00428712;-0,00393612;5,82E-03;0,0141949;-0,0360731
128,011;-0,00462887;-0,00386533;6,03E-03;0,0140944;-0,0360893
128,012;-0,00472165;-0,00386274;6,10E-03;0,0139941;-0,0361036
128,013;-0,00493658;-0,00384368;6,26E-03;0,0140012;-0,0363896
128,014;-0,00511821;-0,0038326;6,39E-03;0,0139684;-0,0365792
128,015;-0,00536843;-0,00385836;6,61E-03;0,0139017;-0,0366893
128,016;-0,00531;-0,00397647;6,63E-03;0,0138141;-0,0367501
128,017;-0,00570138;-0,00398974;6,96E-03;0,0137111;-0,0367835
128,018;-0,00537556;-0,00412216;6,77E-03;0,0136016;-0,0368016
128,019;-0,00559576;-0,00414065;6,96E-03;0,0134921;-0,0368119
128,02;-0,00559244;-0,00422083;7,01E-03;0,0133847;-0,0368184
128,021;-0,00550841;-0,00422597;6,94E-03;0,0132807;-0,0368232
128,022;-0,00560756;-0,00423213;7,03E-03;0,0131623;-0,0368299
128,023;-0,00534382;-0,00431853;6,87E-03;0,0130304;-0,036835
128,024;-0,00568218;-0,00425543;7,10E-03;0,0129027;-0,0368364
128,025;-0,00512376;-0,00431878;6,70E-03;0,0127754;-0,0368369
128,026;-0,00530523;-0,0042461;6,80E-03;0,0126464;-0,036838
128,027;-0,00526878;-0,00418353;6,73E-03;0,012515;-0,03684
128,028;-0,0052354;-0,00416583;6,69E-03;0,012382;-0,0368432
128,029;-0,00526044;-0,00409096;6,66E-03;0,0122486;-0,0368473
128,03;-0,00522806;-0,00406647;6,62E-03;0,0121211;-0,0368505
128,031;-0,00525142;-0,00399637;6,60E-03;0,0120018;-0,0368521
128,032;-0,00528415;-0,00397198;6,61E-03;0,011889;-0,0368527
128,033;-0,00532116;-0,00392362;6,61E-03;0,0117814;-0,0368524
128,034;-0,00535939;-0,00392537;6,64E-03;0,0116777;-0,0368519
128,035;-0,0054497;-0,00389347;6,70E-03;0,0115772;-0,0368517
128,036;-0,00543447;-0,00392347;6,70E-03;0,0114789;-0,0368526
128,037;-0,00558502;-0,00390569;6,82E-03;0,0113824;-0,0368554
128,038;-0,00540093;-0,003909;6,67E-03;0,0112872;-0,0368608
128,039;-0,00563811;-0,00391124;6,86E-03;0,0111931;-0,0368696
128,04;-0,00556611;-0,003986;6,85E-03;0,0110996;-0,0368826
128,041;-0,00591778;-0,00399013;7,14E-03;0,0110068;-0,0369002
128,042;-0,00531873;-0,00413609;6,74E-03;0,0109144;-0,0369232
128,043;-0,00555657;-0,00402972;6,86E-03;0,0108224;-0,0369518
128,044;-0,00553851;-0,0039906;6,83E-03;0,0107309;-0,0369863
128,045;-0,00587331;-0,00400203;7,11E-03;0,0106397;-0,037027
128,046;-0,00520526;-0,00418882;6,68E-03;0,0105489;-0,0370738
128,047;-0,00542998;-0,00407962;6,79E-03;0,0104585;-0,0371268
128,048;-0,00540021;-0,00405135;6,75E-03;0,0103685;-0,0371856
128,049;-0,00539091;-0,00405886;6,75E-03;0,0102847;-0,0372406
128,05;-0,00535892;-0,00405604;6,72E-03;0,0101979;-0,0373015
128,051;-0,00528572;-0,00407359;6,67E-03;0,0101099;-0,0373669
128,052;-0,00534137;-0,00405498;6,71E-03;0,0100213;-0,0374358
128,053;-0,00544046;-0,00403373;6,77E-03;0,00993899;-0,0374957
128,054;-0,00523621;-0,00410032;6,65E-03;0,00985315;-0,0375586
128,055;-0,00531453;-0,00406574;6,69E-03;0,00976549;-0,0376232
128,056;-0,00533155;-0,00405227;6,70E-03;0,00967678;-0,0376884
128,057;-0,00536775;-0,00404689;6,72E-03;0,00958772;-0,0377533
128,058;-0,00539818;-0,00405314;6,75E-03;0,00949879;-0,037817
128,059;-0,00529127;-0,00410204;6,70E-03;0,00941016;-0,0378788
128,06;-0,0055521;-0,00407739;6,89E-03;0,00932178;-0,0379378
128,061;-0,00520585;-0,0041682;6,67E-03;0,00923353;-0,0379932
128,062;-0,00537477;-0,00412098;6,77E-03;0,0091453;-0,0380442
128,063;-0,00516234;-0,00412143;6,61E-03;0,00905686;-0,0380901
128,064;-0,00514468;-0,00406397;6,56E-03;0,0089679;-0,0381301
128,065;-0,00535633;-0,00398644;6,68E-03;0,00887816;-0,0381639
128,066;-0,00493214;-0,00409239;6,41E-03;0,00878735;-0,0381913
128,067;-0,00504642;-0,00402098;6,45E-03;0,00869526;-0,0382121
128,068;-0,00509477;-0,00392969;6,43E-03;0,0086017;-0,0382267
128,069;-0,00517573;-0,00395008;6,51E-03;0,00850633;-0,0382356
128,07;-0,00518318;-0,00400979;6,55E-03;0,00840885;-0,0382393
128,071;-0,00514613;-0,00404924;6,55E-03;0,00830924;-0,0382386
128,072;-0,00507792;-0,00405903;6,50E-03;0,00820736;-0,0382342
128,073;-0,00498882;-0,00404967;6,43E-03;0,00810342;-0,0382272
128,074;-0,00488668;-0,00403279;6,34E-03;0,00799748;-0,0382184
128,075;-0,00477975;-0,00401375;6,24E-03;0,00788987;-0,0382088
128,076;-0,00467882;-0,00399361;6,15E-03;0,00778082;-0,0381992
128,077;-0,00459354;-0,00397083;6,07E-03;0,00767074;-0,0381904
128,078;-0,00449448;-0,00399124;6,01E-03;0,00755986;-0,0381832
128,079;-0,00443016;-0,00399851;5,97E-03;0,0074486;-0,0381782
128,08;-0,00464248;-0,00402968;6,15E-03;0,00733729;-0,0381759
128,081;-0,00424118;-0,00419851;5,97E-03;0,00722632;-0,0381766
128,082;-0,00433004;-0,00428017;6,09E-03;0,00711578;-0,0381803
128,083;-0,00419953;-0,00433962;6,04E-03;0,00700524;-0,0381871
128,084;-0,00439888;-0,00437515;6,20E-03;0,00689533;-0,038197
128,085;-0,00403336;-0,00455788;6,09E-03;0,00678639;-0,0382096
128,086;-0,00412868;-0,0046418;6,21E-03;0,00667872;-0,0382245
128,087;-0,0039567;-0,00473205;6,17E-03;0,0065725;-0,0382414
128,088;-0,00411135;-0,00479811;6,32E-03;0,00646775;-0,0382597
128,089;-0,00379698;-0,00493566;6,23E-03;0,00636447;-0,0382788
128,09;-0,00394405;-0,00495769;6,34E-03;0,00626263;-0,0382985
128,091;-0,00378159;-0,0049879;6,26E-03;0,00616208;-0,0383185
128,092;-0,00399448;-0,00496551;6,37E-03;0,00606257;-0,0383384
128,093;-0,00376076;-0,00499387;6,25E-03;0,00596386;-0,0383576
128,094;-0,00396696;-0,0049365;6,33E-03;0,00586575;-0,0383761
128,095;-0,0038486;-0,00489817;6,23E-03;0,00576804;-0,0383935
128,096;-0,00409144;-0,00483334;6,33E-03;0,00567054;-0,0384098
128,097;-0,00394237;-0,00481707;6,22E-03;0,00557309;-0,038425
128,098;-0,00420263;-0,00471383;6,32E-03;0,00547549;-0,0384391
128,099;-0,00413481;-0,0046755;6,24E-03;0,00537766;-0,0384523
128,1;-0,00441697;-0,00457772;6,36E-03;0,0052795;-0,0384646
128,101;-0,00433224;-0,00456064;6,29E-03;0,00518097;-0,0384763
128,102;-0,00375447;-0,00385518;5,38E-03;0,00508202;-0,0384874
128,103;-0,00354061;-0,00360335;5,05E-03;0,00498265;-0,0384982
128,104;-0,00359034;-0,00333397;4,90E-03;0,00488291;-0,0385087
128,105;-0,00268536;-0,00272802;3,83E-03;0,00478281;-0,0385189
128,106;-0,00253253;-0,00240123;3,49E-03;0,0046824;-0,0385291
128,107;-0,0026104;-0,00221099;3,42E-03;0,00458175;-0,0385393
128,108;-0,00176454;-0,0019072;2,60E-03;0,00448092;-0,0385495
128,109;-0,00187157;-0,00172001;2,54E-03;0,00437994;-0,0385596
128,11;-0,00163007;-0,00176965;2,41E-03;0,00427887;-0,0385698
128,111;-0,00189936;-0,00174346;2,58E-03;0,00417776;-0,0385799
128,112;-0,00141751;-0,00169167;2,21E-03;0,00407665;-0,03859
128,113;-0,00128103;-0,00158229;2,04E-03;0,00396016;-0,0386785
128,114;-0,0011376;-0,00145406;1,85E-03;0,00388729;-0,0387286
128,115;-0,000968482;-0,00139012;1,69E-03;0,0038127;-0,0387514
128,116;-0,00057016;-0,0011187;1,26E-03;0,00372211;-0,0387581
128,117;-0,000386152;-0,000976405;1,05E-03;0,00361847;-0,0386708
128,118;-0,00031908;-0,000733266;8,00E-04;0,00351186;-0,0385858
128,119;-0,000497408;-0,000603474;7,82E-04;0,00340417;-0,038562
128,12;-0,000216229;-0,000183954;2,84E-04;0,00329463;-0,0385615
128,121;-0,000118882;3,03E-05;1,23E-04;0,00318257;-0,0385656
128,122;6,38E-05;-5,07E-05;8,15E-05;0,00306887;-0,0385683
128,123;6,01E-05;-6,02E-05;8,51E-05;0,00295518;-0,0385703
128,124;5,28E-05;-5,20E-05;7,41E-05;0,00284291;-0,038574
128,125;-0,000142009;-0,000132806;1,94E-04;0,00273288;-0,0385815
128,126;5,92E-05;0,000194187;2,03E-04;0,00262539;-0,0385938
128,127;-7,29E-05;6,88E-05;1,00E-04;0,00252042;-0,0386103
128,128;7,52E-05;5,05E-05;9,06E-05;0,00241787;-0,03863
128,129;7,49E-05;4,13E-05;8,56E-05;0,00231758;-0,0386517
128,13;3,35E-05;-3,32E-05;4,72E-05;0,00221932;-0,0386737
128,131;-0,000133164;-0,000138514;1,92E-04;0,00212274;-0,0386944
128,132;5,58E-05;0,00018341;1,92E-04;0,00202738;-0,0387127
128,133;-5,23E-05;4,93E-05;7,18E-05;0,00193277;-0,0387277
128,134;-0,000209332;-6,03E-05;2,18E-04;0,00183836;-0,0387392
128,135;7,08E-06;0,000121482;1,22E-04;0,00174368;-0,0387474
128,136;1,73E-05;4,07E-05;4,42E-05;0,00164834;-0,0387527
128,137;-0,000125254;-3,88E-05;1,31E-04;0,00155204;-0,0387558
128,138;0,000105441;0,000157087;1,89E-04;0,00145465;-0,0387576
128,139;-3,44E-05;6,96E-05;7,77E-05;0,00135614;-0,0387588
128,14;0,000147557;0,000108941;1,83E-04;0,00125659;-0,03876
128,141;0,00013296;0,000210162;2,49E-04;0,00115613;-0,0387614
128,142;8,29E-05;0,000223114;2,38E-04;0,00105497;-0,0387634
128,143;2,66E-05;0,00017861;1,81E-04;0,000953312;-0,038766
128,144;0,000226544;0,000391455;4,52E-04;0,000851384;-0,038769
128,145;3,44E-05;0,000315265;3,17E-04;0,000749917;-0,0387722
128,146;-1,27E-05;0,000109123;1,10E-04;0,000648526;-0,0387753
128,147;6,04E-05;0,000314682;3,20E-04;0,000547044;-0,0387779
128,148;4,65E-05;0,00032076;3,24E-04;0,000444926;-0,0387798
128,149;7,20E-05;0,000338183;3,46E-04;0,000341984;-0,0387809
128,15;8,16E-05;0,000305535;3,16E-04;0,000239212;-0,0387815
128,151;0,000157539;0,000286702;3,27E-04;0,000135871;-0,0387812
128,152;0,000145894;0,000313242;3,46E-04;3,26E-05;-0,0387801
128,153;0,000155393;0,000221388;2,70E-04;-7,03E-05;-0,0387786
128,154;1,98E-05;0,000149792;1,51E-04;-0,000172722;-0,0387771
128,155;0,000158088;0,000199454;2,55E-04;-0,000274549;-0,0387759
128,156;-5,80E-06;0,000108278;1,08E-04;-0,000375728;-0,0387751
128,157;-5,88E-05;5,80E-05;8,26E-05;-0,000477578;-0,0387748
128,158;-0,000146405;-3,49E-06;1,46E-04;-0,000579432;-0,0387751
128,159;9,12E-05;0,000107538;1,41E-04;-0,000681291;-0,0387756
128,16;9,06E-05;2,85E-05;9,49E-05;-0,000783;-0,0387761
128,161;0,000109188;3,08E-05;1,13E-04;-0,000884508;-0,0387763
128,162;9,20E-05;6,50E-05;1,13E-04;-0,000985829;-0,0387762
128,163;0,000124334;4,53E-05;1,32E-04;-0,00108701;-0,0387757
128,164;0,000111048;9,22E-05;1,44E-04;-0,00118811;-0,0387748
128,165;4,48E-05;8,47E-05;9,58E-05;-0,00128918;-0,0387734
128,166;0,000147086;8,92E-05;1,72E-04;-0,00139025;-0,0387715
128,167;0,000147167;0,00011394;1,86E-04;-0,00149135;-0,0387693
128,168;0,000141283;7,34E-05;1,59E-04;-0,00159246;-0,0387668
128,169;0,000237766;7,08E-05;2,48E-04;-0,00169359;-0,038764
128,17;0,000207196;-2,52E-05;2,09E-04;-0,00179473;-0,0387609
128,171;0,000370029;3,07E-05;3,71E-04;-0,00189587;-0,0387576
128,172;0,000399935;3,90E-05;4,02E-04;-0,001997;-0,0387542
128,173;0,000470821;8,37E-05;4,78E-04;-0,00209812;-0,0387506
128,174;0,000401831;2,42E-05;4,03E-04;-0,00219922;-0,0387468
128,175;0,000409626;0,000152196;4,37E-04;-0,00230031;-0,0387429
128,176;0,000295985;2,92E-05;2,97E-04;-0,00240139;-0,0387388
128,177;0,000267187;-1,59E-05;2,68E-04;-0,00250246;-0,0387344
128,178;0,000282798;-6,17E-05;2,89E-04;-0,00260353;-0,0387299
128,179;0,000312235;-7,47E-05;3,21E-04;-0,00270459;-0,0387251
128,18;0,000335326;-7,01E-05;3,43E-04;-0,00280564;-0,0387201
128,181;0,000381481;-0,000104933;3,96E-04;-0,0029067;-0,0387149
128,182;0,000400305;-4,45E-05;4,03E-04;-0,00300775;-0,0387094
128,183;0,000352505;-6,22E-05;3,58E-04;-0,00310879;-0,0387037
128,184;0,000346721;-4,79E-05;3,50E-04;-0,00320983;-0,0386977
128,185;0,000246486;-0,000259556;3,58E-04;-0,00331087;-0,0386915
128,186;0,000381116;-3,49E-06;3,81E-04;-0,00341191;-0,0386851
128,187;0,000308499;-0,000193031;3,64E-04;-0,00351294;-0,0386784
128,188;0,000308557;-6,56E-05;3,15E-04;-0,00361397;-0,0386715
128,189;0,00023202;-0,000313971;3,90E-04;-0,00371502;-0,0386646
128,19;0,000322866;-5,62E-05;3,28E-04;-0,00381607;-0,0386578
128,191;0,000259208;-0,000301615;3,98E-04;-0,0039171;-0,0386509
128,192;0,000266978;-0,0001503;3,06E-04;-0,00401813;-0,038644
128,193;0,000195159;-0,000436765;4,78E-04;-0,00411915;-0,0386368
128,194;0,000246887;-0,000178954;3,05E-04;-0,00422017;-0,0386295
128,195;0,000181838;-0,000470319;5,04E-04;-0,00432119;-0,038622
128,196;0,000211155;-0,000392277;4,45E-04;-0,0044222;-0,0386144
128,197;0,000246755;-0,000385015;4,57E-04;-0,00452319;-0,0386066
128,198;0,000201364;-0,000690505;7,19E-04;-0,00462414;-0,0385986
128,199;0,000247504;-0,000353516;4,32E-04;-0,00472507;-0,0385904
128,2;0,000163744;-0,000669442;6,89E-04;-0,00482596;-0,038582
128,201;0,000199092;-0,000531287;5,67E-04;-0,00492685;-0,0385733
128,202;0,000200884;-0,000528363;5,65E-04;-0,00502772;-0,0385644
128,203;0,000155674;-0,000822366;8,37E-04;-0,00512857;-0,0385553
128,204;0,00025897;-0,000424624;4,97E-04;-0,00522941;-0,038546
128,205;0,00013052;-0,000696417;7,09E-04;-0,00533024;-0,0385363
128,206;0,000138185;-0,000521443;5,39E-04;-0,00543108;-0,0385264
128,207;0,000138259;-0,000485701;5,05E-04;-0,00553198;-0,0385161
128,208;0,000229651;-0,00049081;5,42E-04;-0,00563327;-0,0385056
128,209;0,000245761;-0,000337473;4,17E-04;-0,00573482;-0,0384947
128,21;0,000118081;-0,000624198;6,35E-04;-0,00583651;-0,0384836
128,211;0,000232711;-0,00025291;3,44E-04;-0,00593826;-0,0384722
128,212;5,55E-05;-0,000351419;3,56E-04;-0,00604018;-0,0384605
128,213;0,000108527;-0,000306143;3,25E-04;-0,00615742;-0,0387009
128,214;1,71E-05;-0,000255834;2,56E-04;-0,00635554;-0,0388921
128,215;9,14E-05;-0,000579408;5,87E-04;-0,00655506;-0,0390948
128,216;0,000239552;-0,000148571;2,82E-04;-0,00674229;-0,0393251
128,217;0,000124018;-0,000409363;4,28E-04;-0,00689979;-0,0395823
128,218;4,34E-05;-0,000261207;2,65E-04;-0,00702833;-0,0398516
128,219;9,06E-05;-0,000218994;2,37E-04;-0,00714447;-0,0401137
128,22;0,000267412;-0,000252835;3,68E-04;-0,00726527;-0,0403561
128,221;0,000149423;-0,000103241;1,82E-04;-0,00739983;-0,0405764
128,222;0,000120355;-0,000403546;4,21E-04;-0,00754847;-0,0407806
128,223;0,000200239;1,88E-06;2,00E-04;-0,00770638;-0,0409795
128,224;-4,62E-05;-0,000106614;1,16E-04;-0,00786782;-0,0411842
128,225;9,24E-05;-8,95E-05;1,29E-04;-0,00802919;-0,0414026
128,226;0,000126264;-0,000399937;4,19E-04;-0,00818977;-0,0416383
128,227;0,000209584;7,68E-06;2,10E-04;-0,00835059;-0,0418913
128,228;7,37E-06;-9,65E-05;9,68E-05;-0,00849749;-0,0420937
128,229;0,000201801;-0,000191346;2,78E-04;-0,00863646;-0,0422222
128,23;5,29E-05;-6,57E-05;8,43E-05;-0,0087532;-0,0422719
128,231;3,82E-05;-0,000367852;3,70E-04;-0,00884864;-0,0422664
128,232;0,000127549;2,35E-05;1,30E-04;-0,00893032;-0,0422224
128,233;0,000126984;-0,00021918;2,53E-04;-0,00900748;-0,0421504
128,234;2,90E-05;2,44E-05;3,79E-05;-0,00908729;-0,0420569
128,235;7,65E-05;-0,00026144;2,72E-04;-0,00917332;-0,0419464
128,236;0,000102224;1,33E-05;1,03E-04;-0,00925962;-0,0418267
128,237;0,000104466;-0,00022998;2,53E-04;-0,00935085;-0,0416978
128,238;5,37E-05;2,16E-05;5,79E-05;-0,00943017;-0,0415698
128,239;7,02E-05;-0,000229964;2,40E-04;-0,00951653;-0,0414347
128,24;8,21E-05;1,19E-05;8,30E-05;-0,00960071;-0,0412968
128,241;-7,81E-05;-3,31E-05;8,48E-05;-0,00969023;-0,0411561
128,242;0,000140916;-0,000134821;1,95E-04;-0,00977557;-0,0410207
128,243;-4,50E-05;-2,92E-05;5,36E-05;-0,00986959;-0,0408857
128,244;0,00011175;-0,00010711;1,55E-04;-0,00995838;-0,0407592
128,245;-7,24E-05;9,05E-06;7,30E-05;-0,0100546;-0,0406352
128,246;8,30E-05;-8,02E-05;1,15E-04;-0,0103111;-0,0409842
128,247;-0,000109723;2,13E-05;1,12E-04;-0,0105553;-0,0413197
128,248;4,74E-05;-4,68E-05;6,66E-05;-0,0108039;-0,0416299
128,249;0,000169768;-0,000160559;2,34E-04;-0,0110478;-0,0419172
128,25;-4,24E-06;4,97E-05;4,98E-05;-0,0112853;-0,0421928
128,251;3,62E-05;-3,56E-05;5,08E-05;-0,0115201;-0,042467
128,252;-0,000157231;8,40E-05;1,78E-04;-0,0117488;-0,0427523
128,253;2,66E-05;-2,83E-05;3,88E-05;-0,0119782;-0,0430508
128,254;0,000123508;-0,00011654;1,70E-04;-0,012199;-0,0433712
128,255;-8,56E-05;8,40E-05;1,20E-04;-0,0124242;-0,0437033
128,256;2,32E-05;-2,49E-05;3,41E-05;-0,0126452;-0,0440514
128,257;0,000109378;-0,000103499;1,51E-04;-0,0128686;-0,044405
128,258;-0,000104828;0,000117565;1,58E-04;-0,0130913;-0,0447615
128,259;-9,54E-06;5,91E-06;1,12E-05;-0,0133142;-0,045116
128,26;6,29E-05;-5,92E-05;8,64E-05;-0,013537;-0,0454649
128,261;0,00012889;-0,000121356;1,77E-04;-0,0137615;-0,0458064
128,262;-4,96E-05;4,43E-05;6,65E-05;-0,0139895;-0,0461412
128,263;-6,15E-05;5,60E-05;8,32E-05;-0,0142224;-0,0464725
128,264;1,69E-05;-1,71E-05;2,40E-05;-0,0144604;-0,0468043
128,265;6,92E-05;-6,60E-05;9,57E-05;-0,0147043;-0,0471404
128,266;-0,000110386;3,15E-06;1,10E-04;-0,0149535;-0,0474829
128,267;-4,53E-05;3,94E-05;6,00E-05;-0,015209;-0,0478325
128,268;-0,000151658;-0,000146311;2,11E-04;-0,0154763;-0,0481895
128,269;8,84E-05;-9,04E-05;1,26E-04;-0,0157482;-0,0485529
128,27;2,35E-05;-0,000130127;1,32E-04;-0,0160217;-0,0489159
128,271;-0,000101773;-0,000122203;1,59E-04;-0,0162964;-0,0492699
128,272;-0,000114452;-8,17E-05;1,41E-04;-0,0165732;-0,0496037
128,273;-0,000135123;-0,000120462;1,81E-04;-0,0168506;-0,0499031
128,274;-0,000277625;-0,000378851;4,70E-04;-0,0171723;-0,0502026
128,275;6,77E-05;-0,000145933;1,61E-04;-0,0174151;-0,0504787
128,276;-1,38E-05;-0,000234155;2,35E-04;-0,017747;-0,0507412
128,277;2,75E-05;-0,000239456;2,41E-04;-0,0180928;-0,0510409
128,278;5,56E-05;-0,000241689;2,48E-04;-0,0184058;-0,0513789
128,279;-8,63E-06;-0,000255526;2,56E-04;-0,0186079;-0,0516918
128,28;0,000125415;-0,000159001;2,03E-04;-0,0188733;-0,0519502
128,281;0,00012268;-0,000170384;2,10E-04;-0,0191667;-0,0521871
128,282;1,08E-05;-3,92E-05;4,07E-05;-0,0194617;-0,0524231
128,283;-0,000201407;-0,000371831;4,23E-04;-0,0197487;-0,0526637
128,284;7,36E-05;-0,000227051;2,39E-04;-0,0200293;-0,0529056
128,285;-2,73E-05;-0,000385506;3,86E-04;-0,0203082;-0,0531433
128,286;5,25E-06;-0,000433237;4,33E-04;-0,0205881;-0,0533726
128,287;2,83E-05;-0,000453134;4,54E-04;-0,0208693;-0,0535916
128,288;3,86E-05;-0,000454951;4,57E-04;-0,021151;-0,0538005
128,289;3,34E-05;-0,000446806;4,48E-04;-0,0214321;-0,0540005
128,29;1,13E-05;-0,000433613;4,34E-04;-0,0217121;-0,0541933
128,291;-1,48E-06;-0,000418884;4,19E-04;-0,0219907;-0,05438
128,292;3,71E-05;-0,000401995;4,04E-04;-0,022268;-0,0545616
128,293;6,48E-05;-0,000385053;3,90E-04;-0,0225443;-0,0547383
128,294;8,20E-05;-0,000371506;3,80E-04;-0,0228194;-0,0549099
128,295;9,01E-05;-0,000363322;3,74E-04;-0,0230934;-0,0550762
128,296;9,08E-05;-0,00036075;3,72E-04;-0,0233662;-0,0552367
128,297;8,58E-05;-0,000363321;3,73E-04;-0,0236379;-0,0553912
128,298;7,77E-05;-0,000367714;3,76E-04;-0,0239082;-0,0555394
128,299;7,08E-05;-0,000371632;3,78E-04;-0,0241773;-0,055681
128,3;6,23E-05;-0,000374217;3,79E-04;-0,0244451;-0,0558162
128,301;-6,33E-05;-0,000689576;6,92E-04;-0,0247117;-0,0559447
128,302;1,57E-05;-0,000375439;3,76E-04;-0,024977;-0,0560668
128,303;-6,37E-05;-0,000609482;6,13E-04;-0,0252411;-0,0561823
128,304;-7,47E-05;-0,000473443;4,79E-04;-0,0255041;-0,0562913
128,305;-5,60E-05;-0,000475664;4,79E-04;-0,025766;-0,0563937
128,306;-0,000378533;-0,000463911;5,99E-04;-0,0260266;-0,0564895
128,307;-0,00016822;-0,000322797;3,64E-04;-0,0262861;-0,0565786
128,308;-0,000133426;-0,000351582;3,76E-04;-0,0265444;-0,0566609
128,309;-3,60E-05;-0,000341834;3,44E-04;-0,0268014;-0,0567363
128,31;4,36E-05;-0,000339265;3,42E-04;-0,0270571;-0,0568049
128,311;-8,36E-05;-0,000286493;2,98E-04;-0,0273115;-0,0568665
128,312;-0,000349347;-0,000292649;4,56E-04;-0,0275643;-0,0569213
128,313;-0,000139267;-0,000238991;2,77E-04;-0,0273408;-0,0562829
128,314;-6,49E-05;-0,000279591;2,87E-04;-0,027186;-0,0556634
128,315;3,46E-05;-0,000273261;2,75E-04;-0,0270544;-0,0550488
