sim_time, tb3_1?world_pose/position/x
128.996, -0.820973
128.997, -0.82099
128.998, -0.821007
128.999, -0.821024
129, -0.82104
129.001, -0.821057
129.002, -0.821073
129.003, -0.821088
129.004, -0.821104
129.005, -0.821119
129.006, -0.821135
129.007, -0.82115
129.008, -0.821165
129.009, -0.821179
129.01, -0.821194
129.011, -0.821208
129.012, -0.821222
129.013, -0.821235
129.014, -0.821249
129.015, -0.821262
129.016, -0.821276
129.017, -0.821289
129.018, -0.821301
129.019, -0.821314
129.02, -0.821327
129.021, -0.821339
129.022, -0.821352
129.023, -0.821365
129.024, -0.821377
129.025, -0.82139
129.026, -0.821403
129.027, -0.821416
129.028, -0.821429
129.029, -0.821442
129.03, -0.821455
129.031, -0.821469
129.032, -0.821482
129.033, -0.821495
129.034, -0.821509
129.035, -0.821523
129.036, -0.821536
129.037, -0.82155
129.038, -0.821564
129.039, -0.821578
129.04, -0.821592
129.041, -0.821606
129.042, -0.82162
129.043, -0.821635
129.044, -0.821649
129.045, -0.821664
129.046, -0.821679
129.047, -0.821693
129.048, -0.821708
129.049, -0.821723
129.05, -0.821738
129.051, -0.821754
129.052, -0.821769
129.053, -0.821785
129.054, -0.8218
129.055, -0.821816
129.056, -0.821832
129.057, -0.821848
129.058, -0.821864
129.059, -0.82188
129.06, -0.821897
129.061, -0.821913
129.062, -0.82193
129.063, -0.821947
129.064, -0.821964
129.065, -0.821981
129.066, -0.821998
129.067, -0.822015
129.068, -0.822033
129.069, -0.82205
129.07, -0.822068
129.071, -0.822086
129.072, -0.822104
129.073, -0.822122
129.074, -0.822141
129.075, -0.822159
129.076, -0.822178
129.077, -0.822197
129.078, -0.822216
129.079, -0.822235
129.08, -0.822254
129.081, -0.822274
129.082, -0.822294
129.083, -0.822313
129.084, -0.822333
129.085, -0.822353
129.086, -0.822374
129.087, -0.822394
129.088, -0.822415
129.089, -0.822436
129.09, -0.822457
129.091, -0.822478
129.092, -0.822499
129.093, -0.82252
129.094, -0.822542
129.095, -0.822564
129.096, -0.822586
129.097, -0.822608
129.098, -0.82263
129.099, -0.822653
129.1, -0.822676
129.101, -0.822698
129.102, -0.822722
129.103, -0.822745
129.104, -0.822768
129.105, -0.822792
129.106, -0.822815
129.107, -0.822839
129.108, -0.822863
129.109, -0.822888
129.11, -0.822912
129.111, -0.822937
129.112, -0.822962
129.113, -0.822987
129.114, -0.823011
129.115, -0.823036
129.116, -0.823061
129.117, -0.823086
129.118, -0.823111
129.119, -0.823136
129.12, -0.823161
129.121, -0.823186
129.122, -0.823211
129.123, -0.823235
129.124, -0.82326
129.125, -0.823285
129.126, -0.823309
129.127, -0.823333
129.128, -0.823358
129.129, -0.823382
129.13, -0.823407
129.131, -0.823431
129.132, -0.823455
129.133, -0.823479
129.134, -0.823503
129.135, -0.823527
129.136, -0.823551
129.137, -0.823575
129.138, -0.823599
129.139, -0.823622
129.14, -0.823646
129.141, -0.82367
129.142, -0.823693
129.143, -0.823717
129.144, -0.82374
129.145, -0.823764
129.146, -0.823787
129.147, -0.82381
129.148, -0.823834
129.149, -0.823857
129.15, -0.82388
129.151, -0.823903
129.152, -0.823926
129.153, -0.823949
129.154, -0.823971
129.155, -0.823994
129.156, -0.824017
129.157, -0.82404
129.158, -0.824062
129.159, -0.824085
129.16, -0.824107
129.161, -0.82413
129.162, -0.824152
129.163, -0.824174
129.164, -0.824196
129.165, -0.824218
129.166, -0.82424
129.167, -0.824263
129.168, -0.824284
129.169, -0.824306
129.17, -0.824328
129.171, -0.82435
129.172, -0.824372
129.173, -0.824393
129.174, -0.824415
129.175, -0.824436
129.176, -0.824458
129.177, -0.824479
129.178, -0.8245
129.179, -0.824522
129.18, -0.824543
129.181, -0.824564
129.182, -0.824585
129.183, -0.824606
129.184, -0.824627
129.185, -0.824648
129.186, -0.824668
129.187, -0.824689
129.188, -0.82471
129.189, -0.82473
129.19, -0.824751
129.191, -0.824771
129.192, -0.824791
129.193, -0.824812
129.194, -0.824832
129.195, -0.824852
129.196, -0.824872
129.197, -0.824892
129.198, -0.824912
129.199, -0.824932
129.2, -0.824952
129.201, -0.824972
129.202, -0.824991
129.203, -0.825011
129.204, -0.825031
129.205, -0.82505
129.206, -0.825069
129.207, -0.825089
129.208, -0.825108
129.209, -0.825127
129.21, -0.825146
129.211, -0.825165
129.212, -0.825184
129.213, -0.825203
129.214, -0.825222
129.215, -0.825241
129.216, -0.825259
129.217, -0.825278
129.218, -0.825296
129.219, -0.825314
129.22, -0.825332
129.221, -0.825349
129.222, -0.825367
129.223, -0.825384
129.224, -0.825401
129.225, -0.825418
129.226, -0.825435
129.227, -0.825452
129.228, -0.825469
129.229, -0.825485
129.23, -0.825502
129.231, -0.825519
129.232, -0.825535
129.233, -0.825552
129.234, -0.825568
129.235, -0.825584
129.236, -0.825601
129.237, -0.825617
129.238, -0.825633
129.239, -0.82565
129.24, -0.825666
129.241, -0.825682
129.242, -0.825698
129.243, -0.825714
129.244, -0.82573
129.245, -0.825746
129.246, -0.825761
129.247, -0.825777
129.248, -0.825793
129.249, -0.825808
129.25, -0.825824
129.251, -0.825839
129.252, -0.825855
129.253, -0.82587
129.254, -0.825885
129.255, -0.825901
129.256, -0.825916
129.257, -0.825931
129.258, -0.825946
129.259, -0.825961
129.26, -0.825975
129.261, -0.82599
129.262, -0.826005
129.263, -0.82602
129.264, -0.826034
129.265, -0.826049
129.266, -0.826063
129.267, -0.826078
129.268, -0.826092
129.269, -0.826106
129.27, -0.82612
129.271, -0.826135
129.272, -0.826149
129.273, -0.826163
129.274, -0.826177
129.275, -0.82619
129.276, -0.826204
129.277, -0.826218
129.278, -0.826232
129.279, -0.826245
129.28, -0.826259
129.281, -0.826272
129.282, -0.826286
129.283, -0.826299
129.284, -0.826312
129.285, -0.826325
129.286, -0.826338
129.287, -0.826351
129.288, -0.826364
129.289, -0.826377
129.29, -0.82639
129.291, -0.826403
129.292, -0.826416
129.293, -0.826428
129.294, -0.826441
129.295, -0.826453
129.296, -0.826466
129.297, -0.826478
129.298, -0.826491
129.299, -0.826503
129.3, -0.826515
129.301, -0.826527
129.302, -0.826539
129.303, -0.826551
129.304, -0.826563
129.305, -0.826575
129.306, -0.826586
129.307, -0.826598
129.308, -0.82661
129.309, -0.826621
129.31, -0.826633
129.311, -0.826644
129.312, -0.826656
129.313, -0.826667
129.314, -0.826678
129.315, -0.826689
129.316, -0.8267
129.317, -0.82671
129.318, -0.826721
129.319, -0.826732
129.32, -0.826742
129.321, -0.826753
129.322, -0.826763
129.323, -0.826773
129.324, -0.826783
129.325, -0.826794
129.326, -0.826804
129.327, -0.826814
129.328, -0.826824
129.329, -0.826833
129.33, -0.826843
129.331, -0.826853
129.332, -0.826863
129.333, -0.826872
129.334, -0.826882
129.335, -0.826891
129.336, -0.826901
129.337, -0.82691
129.338, -0.826919
129.339, -0.826929
129.34, -0.826938
129.341, -0.826947
129.342, -0.826956
129.343, -0.826965
129.344, -0.826974
129.345, -0.826982
129.346, -0.826991
129.347, -0.827
129.348, -0.827008
129.349, -0.827017
129.35, -0.827025
129.351, -0.827034
129.352, -0.827042
129.353, -0.82705
129.354, -0.827058
129.355, -0.827066
129.356, -0.827074
129.357, -0.827082
129.358, -0.82709
129.359, -0.827098
129.36, -0.827106
129.361, -0.827113
129.362, -0.827121
129.363, -0.827128
129.364, -0.827136
129.365, -0.827143
129.366, -0.82715
129.367, -0.827158
129.368, -0.827165
129.369, -0.827172
129.37, -0.827179
129.371, -0.827186
129.372, -0.827193
129.373, -0.8272
129.374, -0.827206
129.375, -0.827213
129.376, -0.82722
129.377, -0.827226
129.378, -0.827233
129.379, -0.827239
129.38, -0.827245
129.381, -0.827251
129.382, -0.827258
129.383, -0.827264
129.384, -0.82727
129.385, -0.827276
129.386, -0.827282
129.387, -0.827287
129.388, -0.827293
129.389, -0.827299
129.39, -0.827304
129.391, -0.82731
129.392, -0.827315
129.393, -0.827321
129.394, -0.827326
129.395, -0.827331
129.396, -0.827336
129.397, -0.827341
129.398, -0.827346
129.399, -0.827351
129.4, -0.827356
129.401, -0.827361
129.402, -0.827366
129.403, -0.82737
129.404, -0.827375
129.405, -0.827379
129.406, -0.827384
129.407, -0.827388
129.408, -0.827392
129.409, -0.827397
129.41, -0.827401
129.411, -0.827405
129.412, -0.827409
129.413, -0.827413
129.414, -0.827416
129.415, -0.82742
129.416, -0.827424
129.417, -0.827428
129.418, -0.827431
129.419, -0.827435
129.42, -0.827438
129.421, -0.827442
129.422, -0.827445
129.423, -0.827448
129.424, -0.827451
129.425, -0.827454
129.426, -0.827457
129.427, -0.82746
129.428, -0.827463
129.429, -0.827466
129.43, -0.827468
129.431, -0.827471
129.432, -0.827473
129.433, -0.827476
129.434, -0.827478
129.435, -0.82748
129.436, -0.827482
129.437, -0.827484
129.438, -0.827486
129.439, -0.827488
129.44, -0.82749
129.441, -0.827492
129.442, -0.827494
129.443, -0.827496
129.444, -0.827497
129.445, -0.827499
129.446, -0.8275
129.447, -0.827502
129.448, -0.827503
129.449, -0.827504
129.45, -0.827506
129.451, -0.827507
129.452, -0.827508
129.453, -0.827509
129.454, -0.82751
129.455, -0.827511
129.456, -0.827512
129.457, -0.827512
129.458, -0.827513
129.459, -0.827514
129.46, -0.827514
129.461, -0.827515
129.462, -0.827515
129.463, -0.827515
129.464, -0.827516
129.465, -0.827516
129.466, -0.827516
129.467, -0.827516
129.468, -0.827516
129.469, -0.827516
129.47, -0.827516
129.471, -0.827515
129.472, -0.827515
129.473, -0.827514
129.474, -0.827514
129.475, -0.827513
129.476, -0.827512
129.477, -0.827512
129.478, -0.827511
129.479, -0.82751
129.48, -0.827509
129.481, -0.827508
129.482, -0.827507
129.483, -0.827506
129.484, -0.827504
129.485, -0.827503
129.486, -0.827502
129.487, -0.827501
129.488, -0.827499
129.489, -0.827498
129.49, -0.827496
129.491, -0.827495
129.492, -0.827493
129.493, -0.827491
129.494, -0.82749
129.495, -0.827488
129.496, -0.827486
129.497, -0.827484
129.498, -0.827482
129.499, -0.82748
129.5, -0.827477
129.501, -0.827475
129.502, -0.827473
129.503, -0.82747
129.504, -0.827468
129.505, -0.827466
129.506, -0.827463
129.507, -0.827461
129.508, -0.827458
129.509, -0.827455
129.51, -0.827453
129.511, -0.82745
129.512, -0.827447
129.513, -0.827444
129.514, -0.827441
129.515, -0.827438
129.516, -0.827435
129.517, -0.827432
129.518, -0.827428
129.519, -0.827425
129.52, -0.827422
129.521, -0.827418
129.522, -0.827415
129.523, -0.827411
129.524, -0.827408
129.525, -0.827404
129.526, -0.8274
129.527, -0.827397
129.528, -0.827393
129.529, -0.827389
129.53, -0.827385
129.531, -0.827381
129.532, -0.827377
129.533, -0.827373
129.534, -0.827369
129.535, -0.827365
129.536, -0.827361
129.537, -0.827357
129.538, -0.827352
129.539, -0.827348
129.54, -0.827344
129.541, -0.827339
129.542, -0.827335
129.543, -0.82733
129.544, -0.827326
129.545, -0.827321
129.546, -0.827317
129.547, -0.827312
129.548, -0.827307
129.549, -0.827303
129.55, -0.827298
129.551, -0.827293
129.552, -0.827288
129.553, -0.827283
129.554, -0.827278
129.555, -0.827273
129.556, -0.827268
129.557, -0.827262
129.558, -0.827257
129.559, -0.827251
129.56, -0.827246
129.561, -0.82724
129.562, -0.827234
129.563, -0.827228
129.564, -0.827222
129.565, -0.827216
129.566, -0.82721
129.567, -0.827204
129.568, -0.827197
129.569, -0.827191
129.57, -0.827185
129.571, -0.827178
129.572, -0.827171
129.573, -0.827165
129.574, -0.827158
129.575, -0.827151
129.576, -0.827144
129.577, -0.827137
129.578, -0.82713
129.579, -0.827122
129.58, -0.827115
129.581, -0.827107
129.582, -0.8271
129.583, -0.827092
129.584, -0.827084
129.585, -0.827077
129.586, -0.827069
129.587, -0.827061
129.588, -0.827052
129.589, -0.827044
129.59, -0.827036
129.591, -0.827027
129.592, -0.827019
129.593, -0.82701
129.594, -0.827001
129.595, -0.826992
129.596, -0.826983
129.597, -0.826974
129.598, -0.826965
129.599, -0.826956
129.6, -0.826946
129.601, -0.826937
129.602, -0.826927
129.603, -0.826917
129.604, -0.826907
129.605, -0.826898
129.606, -0.826888
129.607, -0.826878
129.608, -0.826868
129.609, -0.826858
129.61, -0.826847
129.611, -0.826837
129.612, -0.826827
129.613, -0.826817
129.614, -0.826806
129.615, -0.826796
129.616, -0.826786
129.617, -0.826776
129.618, -0.826766
129.619, -0.826756
129.62, -0.826746
129.621, -0.826736
129.622, -0.826725
129.623, -0.826715
129.624, -0.826705
129.625, -0.826694
129.626, -0.826684
129.627, -0.826673
129.628, -0.826663
129.629, -0.826652
129.63, -0.826641
129.631, -0.82663
129.632, -0.826619
129.633, -0.826608
129.634, -0.826597
129.635, -0.826586
129.636, -0.826575
129.637, -0.826564
129.638, -0.826552
129.639, -0.826541
129.64, -0.82653
129.641, -0.826518
129.642, -0.826506
129.643, -0.826495
129.644, -0.826483
129.645, -0.826471
129.646, -0.826459
129.647, -0.826448
129.648, -0.826436
129.649, -0.826424
129.65, -0.826411
129.651, -0.826399
129.652, -0.826387
129.653, -0.826375
129.654, -0.826362
129.655, -0.82635
129.656, -0.826338
129.657, -0.826325
129.658, -0.826312
129.659, -0.8263
129.66, -0.826287
129.661, -0.826274
129.662, -0.826261
129.663, -0.826248
129.664, -0.826235
129.665, -0.826222
129.666, -0.826209
129.667, -0.826196
129.668, -0.826183
129.669, -0.826169
129.67, -0.826156
129.671, -0.826142
129.672, -0.826129
129.673, -0.826115
129.674, -0.826102
129.675, -0.826088
129.676, -0.826074
129.677, -0.82606
129.678, -0.826046
129.679, -0.826033
129.68, -0.826019
129.681, -0.826004
129.682, -0.82599
129.683, -0.825976
129.684, -0.825962
129.685, -0.825947
129.686, -0.825933
129.687, -0.825919
129.688, -0.825904
129.689, -0.825889
129.69, -0.825875
129.691, -0.82586
129.692, -0.825845
129.693, -0.82583
129.694, -0.825816
129.695, -0.825801
129.696, -0.825786
129.697, -0.82577
129.698, -0.825755
129.699, -0.82574
129.7, -0.825725
129.701, -0.825709
129.702, -0.825694
129.703, -0.825679
129.704, -0.825663
129.705, -0.825647
129.706, -0.825632
129.707, -0.825616
129.708, -0.8256
129.709, -0.825585
129.71, -0.825569
129.711, -0.825553
129.712, -0.825537
129.713, -0.82552
129.714, -0.825504
129.715, -0.825488
129.716, -0.825471
129.717, -0.825454
129.718, -0.825438
129.719, -0.825421
129.72, -0.825404
129.721, -0.825387
129.722, -0.82537
129.723, -0.825353
129.724, -0.825336
129.725, -0.825319
129.726, -0.825302
129.727, -0.825284
129.728, -0.825267
129.729, -0.82525
129.73, -0.825232
129.731, -0.825215
129.732, -0.825197
129.733, -0.825179
129.734, -0.825162
129.735, -0.825144
129.736, -0.825126
129.737, -0.825108
129.738, -0.82509
129.739, -0.825072
129.74, -0.825054
129.741, -0.825036
129.742, -0.825018
129.743, -0.825
129.744, -0.824981
129.745, -0.824963
129.746, -0.824945
129.747, -0.824926
129.748, -0.824908
129.749, -0.824889
129.75, -0.82487
129.751, -0.824852
129.752, -0.824833
129.753, -0.824814
129.754, -0.824795
129.755, -0.824776
129.756, -0.824757
129.757, -0.824738
129.758, -0.824719
129.759, -0.8247
129.76, -0.824681
129.761, -0.824661
129.762, -0.824642
129.763, -0.824622
129.764, -0.824603
129.765, -0.824583
129.766, -0.824564
129.767, -0.824544
129.768, -0.824524
129.769, -0.824505
129.77, -0.824485
129.771, -0.824465
129.772, -0.824445
129.773, -0.824425
129.774, -0.824405
129.775, -0.824385
129.776, -0.824365
129.777, -0.824345
129.778, -0.824324
129.779, -0.824304
129.78, -0.824284
129.781, -0.824263
129.782, -0.824243
129.783, -0.824222
129.784, -0.824201
129.785, -0.824181
129.786, -0.82416
129.787, -0.824139
129.788, -0.824118
129.789, -0.824098
129.79, -0.824077
129.791, -0.824056
129.792, -0.824035
129.793, -0.824013
129.794, -0.823992
129.795, -0.823971
129.796, -0.82395
129.797, -0.823928
129.798, -0.823907
129.799, -0.823886
129.8, -0.823864
129.801, -0.823843
129.802, -0.823821
129.803, -0.823799
129.804, -0.823778
129.805, -0.823756
129.806, -0.823734
129.807, -0.823712
129.808, -0.82369
129.809, -0.823668
129.81, -0.823646
129.811, -0.823624
129.812, -0.823602
129.813, -0.82358
129.814, -0.823557
129.815, -0.823535
129.816, -0.823512
129.817, -0.82349
129.818, -0.823467
129.819, -0.823445
129.82, -0.823422
129.821, -0.823399
129.822, -0.823376
129.823, -0.823354
129.824, -0.823331
129.825, -0.823308
129.826, -0.823285
129.827, -0.823262
129.828, -0.823239
129.829, -0.823216
129.83, -0.823192
129.831, -0.823169
129.832, -0.823146
129.833, -0.823122
129.834, -0.823099
129.835, -0.823076
129.836, -0.823052
129.837, -0.823028
129.838, -0.823005
129.839, -0.822981
129.84, -0.822957
129.841, -0.822934
129.842, -0.82291
129.843, -0.822886
129.844, -0.822862
129.845, -0.822838
129.846, -0.822814
129.847, -0.82279
129.848, -0.822766
129.849, -0.822742
129.85, -0.822717
129.851, -0.822693
129.852, -0.822669
129.853, -0.822644
129.854, -0.82262
129.855, -0.822595
129.856, -0.822571
129.857, -0.822546
129.858, -0.822522
129.859, -0.822497
129.86, -0.822472
129.861, -0.822447
129.862, -0.822423
129.863, -0.822398
129.864, -0.822373
129.865, -0.822348
129.866, -0.822323
129.867, -0.822298
129.868, -0.822273
129.869, -0.822247
129.87, -0.822222
129.871, -0.822197
129.872, -0.822172
129.873, -0.822146
129.874, -0.822121
129.875, -0.822095
129.876, -0.82207
129.877, -0.822044
129.878, -0.822019
129.879, -0.821993
129.88, -0.821968
129.881, -0.821942
129.882, -0.821916
129.883, -0.82189
129.884, -0.821864
129.885, -0.821839
129.886, -0.821813
129.887, -0.821787
129.888, -0.821761
129.889, -0.821734
129.89, -0.821708
129.891, -0.821682
129.892, -0.821656
129.893, -0.82163
129.894, -0.821603
129.895, -0.821577
129.896, -0.821551
129.897, -0.821524
129.898, -0.821498
129.899, -0.821471
129.9, -0.821445
129.901, -0.821418
129.902, -0.821391
129.903, -0.821365
129.904, -0.821338
129.905, -0.821311
129.906, -0.821284
129.907, -0.821258
129.908, -0.821231
129.909, -0.821204
129.91, -0.821177
129.911, -0.82115
129.912, -0.821123
129.913, -0.821096
129.914, -0.821068
129.915, -0.821041
129.916, -0.821014
129.917, -0.820986
129.918, -0.820958
129.919, -0.820931
129.92, -0.820903
129.921, -0.820875
129.922, -0.820847
129.923, -0.82082
129.924, -0.820792
129.925, -0.820764
129.926, -0.820736
129.927, -0.820708
129.928, -0.82068
129.929, -0.820652
129.93, -0.820624
129.931, -0.820596
129.932, -0.820568
129.933, -0.82054
129.934, -0.820511
129.935, -0.820483
129.936, -0.820455
129.937, -0.820427
129.938, -0.820398
129.939, -0.82037
129.94, -0.820341
129.941, -0.820313
129.942, -0.820285
129.943, -0.820256
129.944, -0.820227
129.945, -0.820199
129.946, -0.82017
129.947, -0.820142
129.948, -0.820113
129.949, -0.820084
129.95, -0.820055
129.951, -0.820027
129.952, -0.819998
129.953, -0.819969
129.954, -0.81994
129.955, -0.819911
129.956, -0.819882
129.957, -0.819853
129.958, -0.819824
129.959, -0.819795
129.96, -0.819766
129.961, -0.819737
129.962, -0.819708
129.963, -0.819679
129.964, -0.819649
129.965, -0.81962
129.966, -0.819591
129.967, -0.819562
129.968, -0.819532
129.969, -0.819503
129.97, -0.819474
129.971, -0.819444
129.972, -0.819415
129.973, -0.819385
129.974, -0.819356
129.975, -0.819326
129.976, -0.819297
129.977, -0.819267
129.978, -0.819238
129.979, -0.819208
129.98, -0.819178
129.981, -0.819149
129.982, -0.819119
129.983, -0.819089
129.984, -0.81906
129.985, -0.81903
129.986, -0.819
129.987, -0.81897
129.988, -0.81894
129.989, -0.81891
129.99, -0.818881
129.991, -0.818851
129.992, -0.818821
