sim_time; tb3_1?world_linear_velocity/x
131,586;-0,0286705
131,587;-0,0285618
131,588;-0,0284526
131,589;-0,0283509
131,59;-0,0282607
131,591;-0,0281841
131,592;-0,0281214
131,593;-0,0280713
131,594;-0,0280312
131,595;-0,0279975
131,596;-0,0279667
131,597;-0,0279357
131,598;-0,0279028
131,599;-0,0278677
131,6;-0,0278312
131,601;-0,027795
131,602;-0,0277609
131,603;-0,0277305
131,604;-0,0277048
131,605;-0,0276841
131,606;-0,0276681
131,607;-0,0276561
131,608;-0,0276475
131,609;-0,0276413
131,61;-0,0276373
131,611;-0,027635
131,612;-0,0276345
131,613;-0,0276371
131,614;-0,0276388
131,615;-0,0276436
131,616;-0,027652
131,617;-0,0276642
131,618;-0,0276802
131,619;-0,0276997
131,62;-0,0277223
131,621;-0,0277477
131,622;-0,0277756
131,623;-0,0278057
131,624;-0,027838
131,625;-0,0278725
131,626;-0,0279149
131,627;-0,0279974
131,628;-0,0281363
131,629;-0,0283238
131,63;-0,0285445
131,631;-0,0287835
131,632;-0,0290238
131,633;-0,0292682
131,634;-0,02952
131,635;-0,0297819
131,636;-0,0300557
131,637;-0,0303469
131,638;-0,0305481
131,639;-0,0307188
131,64;-0,0308552
131,641;-0,0309728
131,642;-0,0310721
131,643;-0,0311515
131,644;-0,0312069
131,645;-0,0312379
131,646;-0,0312421
131,647;-0,031218
131,648;-0,0311681
131,649;-0,0310972
131,65;-0,0310123
131,651;-0,0309202
131,652;-0,0308268
131,653;-0,0307363
131,654;-0,030651
131,655;-0,0305718
131,656;-0,030498
131,657;-0,0304287
131,658;-0,0303625
131,659;-0,0302983
131,66;-0,0302349
131,661;-0,030172
131,662;-0,0301095
131,663;-0,0300472
131,664;-0,0299851
131,665;-0,0299234
131,666;-0,0298621
131,667;-0,0298012
131,668;-0,0297405
131,669;-0,02968
131,67;-0,0296194
131,671;-0,0295586
131,672;-0,0294976
131,673;-0,0294364
131,674;-0,0293748
131,675;-0,0293129
131,676;-0,0292506
131,677;-0,0291881
131,678;-0,0291252
131,679;-0,0290621
131,68;-0,0289988
131,681;-0,0289352
131,682;-0,0288715
131,683;-0,0288075
131,684;-0,0287434
131,685;-0,0286791
131,686;-0,0286146
131,687;-0,0285499
131,688;-0,028485
131,689;-0,02842
131,69;-0,0283549
131,691;-0,0282896
131,692;-0,0282242
131,693;-0,0281586
131,694;-0,0280929
131,695;-0,0280271
131,696;-0,0279612
131,697;-0,0278951
131,698;-0,0278289
131,699;-0,0277625
131,7;-0,027696
131,701;-0,0276295
131,702;-0,0275629
131,703;-0,0274962
131,704;-0,0274293
131,705;-0,0273624
131,706;-0,0272954
131,707;-0,0272284
131,708;-0,0271613
131,709;-0,0270942
131,71;-0,0270328
131,711;-0,0269686
131,712;-0,0269102
131,713;-0,0271537
131,714;-0,0272984
131,715;-0,0273736
131,716;-0,0274034
131,717;-0,0274087
131,718;-0,0273983
131,719;-0,0273858
131,72;-0,0273609
131,721;-0,0273231
131,722;-0,027271
131,723;-0,0272059
131,724;-0,0271334
131,725;-0,0270535
131,726;-0,0269748
131,727;-0,0268921
131,728;-0,0268142
131,729;-0,0267357
131,73;-0,0266617
131,731;-0,026589
131,732;-0,0265192
131,733;-0,0264507
131,734;-0,026383
131,735;-0,0263156
131,736;-0,0262482
131,737;-0,026181
131,738;-0,0261146
131,739;-0,0260488
131,74;-0,0259845
131,741;-0,0259222
131,742;-0,0258622
131,743;-0,0258043
131,744;-0,0257486
131,745;-0,0256953
131,746;-0,0258899
131,747;-0,0260873
131,748;-0,0262701
131,749;-0,0264353
131,75;-0,0265917
131,751;-0,0267486
131,752;-0,0269098
131,753;-0,0270718
131,754;-0,02724
131,755;-0,0273743
131,756;-0,0274874
131,757;-0,0275279
131,758;-0,0275531
131,759;-0,0275231
131,76;-0,0274942
131,761;-0,0274158
131,762;-0,0273604
131,763;-0,0272411
131,764;-0,0271521
131,765;-0,0270699
131,766;-0,0269685
131,767;-0,0268682
131,768;-0,0266907
131,769;-0,0265418
131,77;-0,0264288
131,771;-0,0262524
131,772;-0,0260957
131,773;-0,0259796
131,774;-0,0258212
131,775;-0,0256921
131,776;-0,0255743
131,777;-0,0253857
131,778;-0,0252017
131,779;-0,0250845
131,78;-0,0249756
131,781;-0,0248
131,782;-0,024625
131,783;-0,024507
131,784;-0,0244048
131,785;-0,0242334
131,786;-0,0240613
131,787;-0,0239482
131,788;-0,0238476
131,789;-0,0236782
131,79;-0,0235074
131,791;-0,0234015
131,792;-0,0232891
131,793;-0,0231115
131,794;-0,0229495
131,795;-0,0228123
131,796;-0,0226458
131,797;-0,0225142
131,798;-0,0223739
131,799;-0,0221738
131,8;-0,022041
131,801;-0,0218897
131,802;-0,0217375
131,803;-0,0215746
131,804;-0,0214102
131,805;-0,0212384
131,806;-0,0210994
131,807;-0,02094
131,808;-0,0207767
131,809;-0,0206066
131,81;-0,0204355
131,811;-0,020254
131,812;-0,0201133
131,813;-0,0199675
131,814;-0,0198077
131,815;-0,0196979
131,816;-0,0195259
131,817;-0,0194108
131,818;-0,0193485
131,819;-0,0193111
131,82;-0,0192698
131,821;-0,0191961
131,822;-0,0190795
131,823;-0,0189285
131,824;-0,0187565
131,825;-0,0185769
131,826;-0,0184018
131,827;-0,0182397
131,828;-0,0180958
131,829;-0,0179721
131,83;-0,0178676
131,831;-0,0177795
131,832;-0,0177039
131,833;-0,0176363
131,834;-0,0175722
131,835;-0,0175076
131,836;-0,0174394
131,837;-0,0173657
131,838;-0,0172855
131,839;-0,0171985
131,84;-0,0171054
131,841;-0,017007
131,842;-0,0169045
131,843;-0,0167993
131,844;-0,0166923
131,845;-0,0165847
131,846;-0,016477
131,847;-0,0163698
131,848;-0,0162633
131,849;-0,0161576
131,85;-0,0160526
131,851;-0,0159482
131,852;-0,0158443
131,853;-0,0157407
131,854;-0,0156374
131,855;-0,0155343
131,856;-0,0154313
131,857;-0,0153284
131,858;-0,0152256
131,859;-0,0151227
131,86;-0,0150199
131,861;-0,0149169
131,862;-0,0148137
131,863;-0,0147104
131,864;-0,0146069
131,865;-0,0145032
131,866;-0,0143993
131,867;-0,0142951
131,868;-0,0141908
131,869;-0,0140862
131,87;-0,0139814
131,871;-0,0138765
131,872;-0,0137713
131,873;-0,0136661
131,874;-0,0135607
131,875;-0,0134552
131,876;-0,0133497
131,877;-0,013244
131,878;-0,0131383
131,879;-0,0130326
131,88;-0,0129267
131,881;-0,0128209
131,882;-0,0127149
131,883;-0,0126089
131,884;-0,0125029
131,885;-0,0123968
131,886;-0,0122907
131,887;-0,0121845
131,888;-0,0120782
131,889;-0,0119719
131,89;-0,0118655
131,891;-0,0117591
131,892;-0,0116526
131,893;-0,011546
131,894;-0,0114393
131,895;-0,0113326
131,896;-0,0112253
131,897;-0,0111172
131,898;-0,0110107
131,899;-0,0109082
131,9;-0,0108055
131,901;-0,0107128
131,902;-0,0106181
131,903;-0,0105194
131,904;-0,0104335
131,905;-0,0103426
131,906;-0,0102451
131,907;-0,0101553
131,908;-0,0100587
131,909;-0,00995682
131,91;-0,00986328
131,911;-0,00976273
131,912;-0,00965771
131,913;-0,00960362
131,914;-0,00950748
131,915;-0,00942359
131,916;-0,00931728
131,917;-0,00923198
131,918;-0,00911649
131,919;-0,00902062
131,92;-0,00889818
131,921;-0,00879314
131,922;-0,00866808
131,923;-0,00856159
131,924;-0,00843783
131,925;-0,00832888
131,926;-0,00820997
131,927;-0,00809696
131,928;-0,00797815
131,929;-0,00786262
131,93;-0,00774879
131,931;-0,0076344
131,932;-0,00751995
131,933;-0,00740522
131,934;-0,00729086
131,935;-0,00717758
131,936;-0,00706577
131,937;-0,00695562
131,938;-0,00684719
131,939;-0,00674045
131,94;-0,00663539
131,941;-0,00653038
131,942;-0,00642421
131,943;-0,00631562
131,944;-0,00620354
131,945;-0,00609104
131,946;-0,005979
131,947;-0,00586909
131,948;-0,0057432
131,949;-0,00560361
131,95;-0,00546971
131,951;-0,00533977
131,952;-0,00521112
131,953;-0,00508243
131,954;-0,00495373
131,955;-0,00482549
131,956;-0,00469818
131,957;-0,00457219
131,958;-0,00445252
131,959;-0,00434105
131,96;-0,00423853
131,961;-0,0041421
131,962;-0,00404693
131,963;-0,00395163
131,964;-0,00385568
131,965;-0,00375868
131,966;-0,00366008
131,967;-0,00355947
131,968;-0,00346443
131,969;-0,00336337
131,97;-0,00327376
131,971;-0,00317487
131,972;-0,00306862
131,973;-0,00296329
131,974;-0,00286576
131,975;-0,00275893
131,976;-0,00265875
131,977;-0,00254912
131,978;-0,00245935
131,979;-0,00235892
131,98;-0,00224718
131,981;-0,00212896
131,982;-0,00205112
131,983;-0,0019617
131,984;-0,00185318
131,985;-0,00173309
131,986;-0,00160707
131,987;-0,00151948
131,988;-0,00142081
131,989;-0,00130649
131,99;-0,00118294
131,991;-0,00109985
131,992;-0,00100354
131,993;-0,00089
131,994;-0,000766287
131,995;-0,000677426
131,996;-0,000575649
131,997;-0,000459794
131,998;-0,000336258
131,999;-0,00026534
132;-0,000178543
132,001;-7,06E-05
132,002;5,01E-05
132,003;0,00017691
132,004;0,000296481
132,005;0,000413668
132,006;0,000514876
132,007;0,000622665
132,008;0,000733375
132,009;0,000844476
132,01;0,000954428
132,011;0,00106189
132,012;0,00116644
132,013;0,00133449
132,014;0,0013984
132,015;0,00142415
132,016;0,00145264
132,017;0,00150059
132,018;0,00157147
132,019;0,00167372
132,02;0,0017988
132,021;0,00193518
132,022;0,00206711
132,023;0,00219878
132,024;0,00233249
132,025;0,00246802
132,026;0,00260353
132,027;0,00273652
132,028;0,0028646
132,029;0,00298609
132,03;0,00310015
132,031;0,00320675
132,032;0,00330653
132,033;0,00340065
132,034;0,00349053
132,035;0,0035777
132,036;0,00366365
132,037;0,00374964
132,038;0,00383674
132,039;0,00392568
132,04;0,00401695
132,041;0,00411072
132,042;0,00420702
132,043;0,00430567
132,044;0,00440637
132,045;0,00450881
132,046;0,00461256
132,047;0,00471727
132,048;0,00482257
132,049;0,00492815
132,05;0,00503374
132,051;0,00513918
132,052;0,00524429
132,053;0,00534901
132,054;0,0054533
132,055;0,00555715
132,056;0,0056606
132,057;0,0057637
132,058;0,0058665
132,059;0,00596905
132,06;0,00607142
132,061;0,00617366
132,062;0,00627581
132,063;0,0063779
132,064;0,00647995
132,065;0,00658199
132,066;0,00668402
132,067;0,00678607
132,068;0,00688812
132,069;0,00699019
132,07;0,00709183
132,071;0,00719307
132,072;0,00729432
132,073;0,00739607
132,074;0,00749863
132,075;0,00760189
132,076;0,00770554
132,077;0,00780922
132,078;0,00791266
132,079;0,00801572
132,08;0,00811835
132,081;0,00822059
132,082;0,00832247
132,083;0,00842404
132,084;0,00852535
132,085;0,00862645
132,086;0,00872737
132,087;0,00882817
132,088;0,00892891
132,089;0,00902964
132,09;0,00913038
132,091;0,00923115
132,092;0,00933197
132,093;0,00943283
132,094;0,00953371
132,095;0,0096346
132,096;0,00973547
132,097;0,00983631
132,098;0,00993712
132,099;0,0100379
132,1;0,0101386
132,101;0,0102393
132,102;0,0103399
132,103;0,0104405
132,104;0,010541
132,105;0,0106415
132,106;0,0107419
132,107;0,0108423
132,108;0,0109426
132,109;0,0110429
132,11;0,0111432
132,111;0,0112433
132,112;0,0113434
132,113;0,011405
132,114;0,0113737
132,115;0,0113378
132,116;0,0113435
132,117;0,0114111
132,118;0,0115385
132,119;0,0117074
132,12;0,0118898
132,121;0,0120601
132,122;0,0122021
132,123;0,0123135
132,124;0,0124011
132,125;0,0124757
132,126;0,0125466
132,127;0,01262
132,128;0,0126985
132,129;0,0127818
132,13;0,0128687
132,131;0,0129578
132,132;0,013048
132,133;0,0131387
132,134;0,0132298
132,135;0,0133212
132,136;0,0134129
132,137;0,0135049
132,138;0,0135972
132,139;0,0136897
132,14;0,0137825
132,141;0,0138756
132,142;0,013969
132,143;0,0140628
132,144;0,0141569
132,145;0,0142513
132,146;0,0143459
132,147;0,0144406
132,148;0,0145352
132,149;0,0146296
132,15;0,0147238
132,151;0,0148177
132,152;0,0149112
132,153;0,0150044
132,154;0,0150974
132,155;0,01519
132,156;0,0152825
132,157;0,0153749
132,158;0,0154671
132,159;0,0155593
132,16;0,0156514
132,161;0,0157435
132,162;0,0158354
132,163;0,0159274
132,164;0,0160193
132,165;0,0161111
132,166;0,0162029
132,167;0,0162943
132,168;0,0163853
132,169;0,016476
132,17;0,0165665
132,171;0,0166572
132,172;0,016748
132,173;0,0168394
132,174;0,0169313
132,175;0,0170234
132,176;0,0171155
132,177;0,0172073
132,178;0,0172989
132,179;0,0173902
132,18;0,0174814
132,181;0,0175724
132,182;0,0176632
132,183;0,0177539
132,184;0,0178444
132,185;0,0179348
132,186;0,0180251
132,187;0,0181152
132,188;0,0182052
132,189;0,0182951
132,19;0,0183849
132,191;0,0184746
132,192;0,0185642
132,193;0,0186537
132,194;0,0187431
132,195;0,0188324
132,196;0,0189217
132,197;0,019011
132,198;0,0191001
132,199;0,0191893
132,2;0,0192784
132,201;0,0193674
132,202;0,0194564
132,203;0,0195453
132,204;0,0196342
132,205;0,019723
132,206;0,0198117
132,207;0,0199002
132,208;0,0199887
132,209;0,0200771
132,21;0,0201654
132,211;0,0202537
132,212;0,0203418
132,213;0,0202602
132,214;0,0202297
132,215;0,020265
132,216;0,020349
132,217;0,0204672
132,218;0,0206062
132,219;0,020753
132,22;0,0208957
132,221;0,0210266
132,222;0,0211421
132,223;0,0212414
132,224;0,0213262
132,225;0,0213994
132,226;0,021464
132,227;0,0215228
132,228;0,0215783
132,229;0,0216329
132,23;0,0216884
132,231;0,0217464
132,232;0,021808
132,233;0,0218738
132,234;0,0219444
132,235;0,0220195
132,236;0,022099
132,237;0,0221822
132,238;0,0222686
132,239;0,0223575
132,24;0,0224483
132,241;0,0225402
132,242;0,0226327
132,243;0,0227253
132,244;0,0228174
132,245;0,022909
132,246;0,0229996
132,247;0,0230893
132,248;0,0231777
132,249;0,023265
132,25;0,0233511
132,251;0,0234362
132,252;0,0235203
132,253;0,0236035
132,254;0,0236859
132,255;0,0237676
132,256;0,0238488
132,257;0,0239296
132,258;0,02401
132,259;0,0240902
132,26;0,0241686
132,261;0,0242446
132,262;0,0243195
132,263;0,0243917
132,264;0,024464
132,265;0,0245336
132,266;0,0246046
132,267;0,0246725
132,268;0,0247431
132,269;0,0248104
132,27;0,0248816
132,271;0,0249491
132,272;0,0250215
132,273;0,0250897
132,274;0,0251635
132,275;0,0252331
132,276;0,0253084
132,277;0,0253797
132,278;0,0254564
132,279;0,0255296
132,28;0,0256074
132,281;0,0256826
132,282;0,0257614
132,283;0,0258387
132,284;0,0259183
132,285;0,0259974
132,286;0,0260782
132,287;0,0261588
132,288;0,0262409
132,289;0,0263228
132,29;0,0264056
132,291;0,0264893
132,292;0,0265739
132,293;0,0266595
132,294;0,0267462
132,295;0,0268341
132,296;0,0269233
132,297;0,0270149
132,298;0,02711
132,299;0,0272064
132,3;0,027308
132,301;0,0274144
132,302;0,0275251
132,303;0,0276336
132,304;0,0277425
132,305;0,0278516
132,306;0,0279612
132,307;0,0280717
132,308;0,0281833
132,309;0,0282961
132,31;0,0284101
132,311;0,0285255
132,312;0,0286421
132,313;0,0284145
132,314;0,0282689
132,315;0,0281811
132,316;0,0281241
132,317;0,0281001
132,318;0,0281102
132,319;0,0281557
132,32;0,028235
132,321;0,0283435
132,322;0,0284789
132,323;0,0286401
132,324;0,0288139
132,325;0,0289879
132,326;0,0291544
132,327;0,0293109
132,328;0,0294569
132,329;0,0295926
132,33;0,0297191
132,331;0,0298363
132,332;0,0299436
132,333;0,0300399
132,334;0,030124
132,335;0,0301951
132,336;0,0302527
132,337;0,0302967
132,338;0,0303276
132,339;0,0303459
132,34;0,0303899
132,341;0,0304136
132,342;0,0304262
132,343;0,0304311
132,344;0,0304637
132,345;0,0304816
132,346;0,030492
132,347;0,0304975
132,348;0,0304997
132,349;0,0305001
132,35;0,0305005
132,351;0,0305024
132,352;0,0305073
132,353;0,0305164
132,354;0,0305309
132,355;0,0305513
132,356;0,0305784
132,357;0,0306123
132,358;0,0306531
132,359;0,0307003
132,36;0,0307537
132,361;0,0308127
132,362;0,0308777
132,363;0,0309482
132,364;0,0310227
132,365;0,0310998
132,366;0,0311776
132,367;0,031255
132,368;0,0313308
132,369;0,0314044
132,37;0,0314753
132,371;0,0315431
132,372;0,0316076
132,373;0,0316687
132,374;0,0317264
132,375;0,0317811
132,376;0,0318332
132,377;0,0318831
132,378;0,0319314
132,379;0,0319783
132,38;0,0320244
132,381;0,03207
132,382;0,0321153
132,383;0,0321606
132,384;0,0322059
132,385;0,0322512
132,386;0,0322967
132,387;0,0323422
132,388;0,0323875
132,389;0,0324328
132,39;0,0324697
132,391;0,0325055
132,392;0,032541
132,393;0,0325695
132,394;0,0326006
132,395;0,0326272
132,396;0,0326582
132,397;0,0326841
132,398;0,0327183
132,399;0,0327459
132,4;0,0327838
132,401;0,0328132
132,402;0,0328542
132,403;0,0328859
132,404;0,0329285
132,405;0,0329623
132,406;0,0330054
132,407;0,0330399
132,408;0,0330823
132,409;0,0331172
132,41;0,0331578
132,411;0,0331926
132,412;0,0332307
132,413;0,0333922
132,414;0,0335923
132,415;0,0337796
132,416;0,0339398
132,417;0,0340636
132,418;0,0341488
132,419;0,0341987
132,42;0,0342202
132,421;0,0342217
132,422;0,0342129
132,423;0,0342
132,424;0,0341925
132,425;0,0341899
132,426;0,0341936
132,427;0,0342028
132,428;0,0342194
132,429;0,0342468
132,43;0,0342755
132,431;0,0343005
132,432;0,0343229
132,433;0,0343444
132,434;0,0343655
132,435;0,0343862
132,436;0,0344062
132,437;0,0344254
132,438;0,0344416
132,439;0,0344525
132,44;0,0344588
132,441;0,034461
132,442;0,03446
132,443;0,0344563
132,444;0,0344506
132,445;0,0344437
132,446;0,0344363
132,447;0,034429
132,448;0,0344224
132,449;0,0344173
132,45;0,0344141
132,451;0,0344135
132,452;0,0344159
132,453;0,0344217
132,454;0,0344313
132,455;0,0344453
132,456;0,0344638
132,457;0,0344869
132,458;0,0345151
132,459;0,0345484
132,46;0,0345867
132,461;0,0346299
132,462;0,034678
132,463;0,0347307
132,464;0,0347876
132,465;0,0348481
132,466;0,0349117
132,467;0,0349778
132,468;0,0350454
132,469;0,0351139
132,47;0,0351823
132,471;0,0352498
132,472;0,0353155
132,473;0,0353787
132,474;0,0354387
132,475;0,0354953
132,476;0,0355479
132,477;0,035596
132,478;0,0356393
132,479;0,0356775
132,48;0,0357103
132,481;0,0357381
132,482;0,0357614
132,483;0,0357809
132,484;0,0357975
132,485;0,0358119
132,486;0,0358248
132,487;0,035837
132,488;0,0358492
132,489;0,0358619
132,49;0,0358755
132,491;0,0358905
132,492;0,0359072
132,493;0,0359258
132,494;0,0359465
132,495;0,0359697
132,496;0,0359952
132,497;0,0360228
132,498;0,0360523
132,499;0,0360833
132,5;0,0361153
132,501;0,0361482
132,502;0,0361817
132,503;0,0362154
132,504;0,0362489
132,505;0,036282
132,506;0,0363144
132,507;0,036346
132,508;0,0363767
132,509;0,0364064
132,51;0,0364353
132,511;0,0364633
132,512;0,0364907
132,513;0,0365286
132,514;0,0365069
132,515;0,0364458
132,516;0,0363643
132,517;0,0362774
132,518;0,0361955
132,519;0,0361297
132,52;0,0360828
132,521;0,0360556
132,522;0,0360475
132,523;0,0360569
132,524;0,0360811
132,525;0,0361174
132,526;0,0361622
132,527;0,0362121
132,528;0,0362639
132,529;0,036315
132,53;0,0363631
132,531;0,0364069
132,532;0,0364458
132,533;0,0364798
132,534;0,0365094
132,535;0,0365353
132,536;0,0365584
132,537;0,0365795
132,538;0,0365996
132,539;0,0366192
132,54;0,0366388
132,541;0,0366587
132,542;0,0366789
132,543;0,0366997
132,544;0,0367208
132,545;0,0367423
132,546;0,036764
132,547;0,0367858
132,548;0,0368076
132,549;0,0368294
132,55;0,036851
132,551;0,0368725
132,552;0,0368937
132,553;0,0369146
132,554;0,0369351
132,555;0,0369549
132,556;0,0369739
132,557;0,0369924
132,558;0,0370108
132,559;0,0370293
132,56;0,0370482
132,561;0,0370672
132,562;0,0370863
132,563;0,0371054
132,564;0,0371246
132,565;0,0371436
132,566;0,0371626
132,567;0,0371816
132,568;0,0372003
132,569;0,0372189
